App.,Taxon,Term,Unit,Country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
II,Lynx lynx,live,,AT,,,,,,,,,,1,11,2,3,6,7,1,3,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,1,
II,Lynx lynx,live,,BE,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,2,,,4,,,,,,,,,,,,,,,
II,Lynx lynx,live,,BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,
II,Lynx lynx,live,,BY,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,3,,,2,,1,5,,,,,,,,,,,,,,
II,Lynx lynx,live,,CA,,,,2,11,,,,,,,2,,1,,4,43,13,,15,21,2,7,12,8,10,8,9,8,2,2,2,,,2,2,,,1,,2,1,,1,,,,,,
II,Lynx lynx,live,,CH,,,2,,3,1,3,,1,2,2,,1,1,,2,,,3,,,1,6,6,7,3,6,2,,,2,,2,3,2,4,7,1,6,3,1,12,6,2,3,3,,,,
II,Lynx lynx,live,,CN,,,,,,,,,,,,,200,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,CZ,,,,,,,,,,,,,,,,,,,2,6,,5,8,3,,2,,,,,4,4,,,,3,,1,3,2,3,,2,2,3,5,4,2,5,
II,Lynx lynx,live,,DD,,,2,4,9,,3,,12,2,1,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,DE,,,,,2,2,,2,8,,,3,2,2,,2,1,2,5,,1,1,6,2,,3,,,,,1,,,1,,5,1,1,5,5,4,14,11,6,5,2,,,,
II,Lynx lynx,live,,DK,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
II,Lynx lynx,live,,EE,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,2,2,2,3,3,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,1,,,,,,,
II,Lynx lynx,live,,FI,,,,,1,1,,3,2,,1,,,,,,3,3,1,2,1,,2,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,3,,,1,3,4,,1,,,,,,
II,Lynx lynx,live,,GB,,,,1,2,4,,4,11,6,7,5,11,6,5,20,,3,7,12,,,,,2,,,,,,,,,,,,,,,,1,3,,2,,,1,,,
II,Lynx lynx,live,,HK,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,HU,,,,,,,,,,,,,,,,,,,,,1,,,,2,1,3,,1,1,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,IL,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,JP,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,,,,
II,Lynx lynx,live,,KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,1,,,,,,
II,Lynx lynx,live,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,3,,,1,,,,,
II,Lynx lynx,live,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,MO,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,NL,,,,,,,,,1,,,1,,9,,1,,,3,,1,1,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,1,,,,,,
II,Lynx lynx,live,,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Lynx lynx,live,,PL,,,,,,,,,,,,,,,,,,,2,2,2,,2,,,,1,,,2,2,,,,,,,2,1,,,1,,,,,,,,
II,Lynx lynx,live,,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
II,Lynx lynx,live,,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,
II,Lynx lynx,live,,RU,,,,,,,,,,,,,,,,,,,9,3,,,1,2,2,3,14,2,5,3,7,7,4,2,7,1,4,2,,6,1,8,1,1,,2,,,9,
II,Lynx lynx,live,,SE,,,,,,2,5,13,2,2,,2,4,3,,,,1,4,2,3,,,,4,,2,,,,,,1,2,,1,2,,1,,1,,,,,,,,,
II,Lynx lynx,live,,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,SK,,,,,,,,,,,,,,,,,,8,5,6,,,,,1,2,,,,,,,,,,,,,,,,,,8,,,,,,
II,Lynx lynx,live,,SU,,,,,2,2,9,13,4,,7,10,2,13,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,3,2,3,2,2,,,,,,,,1,,4,,,,,
II,Lynx lynx,live,,US,,,,,,,,,,,,,2,1,,,5,,8,4,,,,3,,,2,4,2,,,1,1,,,,,,,,,,2,,,,,2,,
II,Lynx lynx,live,,UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,1,3,,,,,,,,,,,,,,,
II,Lynx lynx,live,,XX,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,live,,ZC,,,,,1,,,,,2,2,,9,,,12,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,cm2,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,flasks,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,g,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,g,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,
II,Lynx lynx,specimens,kg,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,0.000000038,,,,,,,
II,Lynx lynx,specimens,ml,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.5,
II,Lynx lynx,specimens,ml,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
II,Lynx lynx,specimens,ml,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,164,35,
II,Lynx lynx,specimens,Number of specimens,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,245,1183,101,
II,Lynx lynx,specimens,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,32,,
II,Lynx lynx,specimens,Number of specimens,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
II,Lynx lynx,specimens,,AT,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,CA,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,
II,Lynx lynx,specimens,,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,3,,,2,,,,,,,,,,,
II,Lynx lynx,specimens,,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,
II,Lynx lynx,specimens,,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,81,88,,58,,,,,,,,,,,
II,Lynx lynx,specimens,,ES,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,FI,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,624,982,267,1167,636,,,,
II,Lynx lynx,specimens,,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,
II,Lynx lynx,specimens,,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,42,,,,
II,Lynx lynx,specimens,,KR,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
II,Lynx lynx,specimens,,MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
II,Lynx lynx,specimens,,NL,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,466,,,20,32,32,,,20,,,100,,
II,Lynx lynx,specimens,,RU,,,,,,,,,,,,,,,,,,,1,,,,,,,,,122,34,80,,,,,7,,7,48,,,,,,,,,,,,
II,Lynx lynx,specimens,,SE,,,,,,,,,,,,,,,,,,,,,,1,,188,1310,,,40,,,,,4,257,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,SI,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,SK,,,,,,,,,,,,,,,,,,,,,,,,,,18,39,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Lynx lynx,specimens,,US,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,15,,1456,87,228,,,,,,,,
II,Lynx lynx,specimens,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
II,Lynx lynx,trophies,Number of specimens,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,1,,
II,Lynx lynx,trophies,Number of specimens,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Lynx lynx,trophies,,AT,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,
II,Lynx lynx,trophies,,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,
II,Lynx lynx,trophies,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,EE,,,,,,,,,,,,,,,,,,,,,4,6,3,12,9,27,6,4,4,2,1,,1,,1,,,,1,,,,,,,,,,,
II,Lynx lynx,trophies,,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
II,Lynx lynx,trophies,,HR,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,LV,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,1,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,MN,,,,,,,,,,,,,,,,1,,1,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
II,Lynx lynx,trophies,,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,RO,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,2,2,,2,3,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,RU,,,,,,,,,,,,,,,,,,,9,3,14,12,4,4,16,14,20,9,22,13,20,10,16,11,14,16,11,8,11,10,12,2,2,1,5,5,,4,,
II,Lynx lynx,trophies,,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,
II,Lynx lynx,trophies,,SU,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,US,,,,,,,,,,,,,,,,,,1,,1,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,
II,Lynx lynx,trophies,,ZA,,,,,1,,,,,,,,,1,,,,1,2,,2,4,1,,3,1,,1,,,,,1,,,,,,,,,,,,,,,,,
II,Lynx lynx isabellinus,live,,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
II,Lynx lynx isabellinus,live,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
II,Lynx lynx isabellinus,live,,NL,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx pardinus,specimens,,PT,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
II,Lynx rufus,live,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,
II,Lynx rufus,live,Number of specimens,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Lynx rufus,live,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,
II,Lynx rufus,live,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,
II,Lynx rufus,live,,AT,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,AU,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,CA,,,3,8,,,2,1,,3,4,,,4,15,6,1,,4,3,3,,3,2,,2,3,3,2,2,,1,,1,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,CZ,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,2,
II,Lynx rufus,live,,DD,,,,,,,,,3,3,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,DE,,,,,,,,,,,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,1,,,,,,
II,Lynx rufus,live,,DK,,,,,,1,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,FR,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,GB,,,,,,,4,4,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,124,,,,4,,,,,,,
II,Lynx rufus,live,,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,
II,Lynx rufus,live,,IT,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,JP,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
II,Lynx rufus,live,,LK,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,MX,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,2,,,2,,,,,,
II,Lynx rufus,live,,NL,,,,,,,,,,2,,2,,,,1,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,NO,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Lynx rufus,live,,RU,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,1,,1,1,,,,,,,,,6,3,,,,
II,Lynx rufus,live,,SK,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,SU,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,US,,,,,,,35,2517,6,1,,10,4,6,2,7,2,5,4,1,45,,123,,468,1,3,2,12,2,,7,,10,13,3,5,2,9,1,4,15,8,,,,,4,,
II,Lynx rufus,live,,XX,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,live,,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,5,4,7,3,,
II,Lynx rufus,specimens,boxes,CA,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,specimens,g,CA,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,3,3,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,specimens,g,TW,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,specimens,g,US,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,specimens,ml,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
II,Lynx rufus,specimens,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,4,,,,
II,Lynx rufus,specimens,,CA,,,,,,,,,,,,,,,,,,,,,2,24,1,,,230,60,,1,383,1,365,,,,,,,,32,23,,,,,,,,,
II,Lynx rufus,specimens,,GB,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,specimens,,MX,,,,,,,,,,,1,,,,,,,,,,100,15,15,,,,,,,,,,,,,,,,,,100,,,,,,,,,
II,Lynx rufus,specimens,,TW,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,specimens,,US,,,,,,,,,,,,,,6,,,,2,1,,5,,,1,1,,,,7,,,,,,103,,,3,1,314,273,10,184,1059,,,,,,
II,Lynx rufus,specimens,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Lynx rufus,trophies,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,19,3,7,6,
II,Lynx rufus,trophies,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,
II,Lynx rufus,trophies,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,13,6,1,3,
II,Lynx rufus,trophies,,AT,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,1,,,,,
II,Lynx rufus,trophies,,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
II,Lynx rufus,trophies,,CA,,,,,2,1,,4,1,1,,1,1,6,2,2,,6,6,10,5,12,8,14,47,27,28,26,24,19,28,23,17,20,20,12,18,1109,35,22,19,19,22,23,4,2,1,2,,
II,Lynx rufus,trophies,,CH,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
II,Lynx rufus,trophies,,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,
II,Lynx rufus,trophies,,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,FR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,GB,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
II,Lynx rufus,trophies,,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,MX,,,,,,1,,3,,,,1,3,,,,,,1,2,1,2,5,8,1,1,5,,4,3,3,7,4,3,5,5,5,6,7,4,7,7,4,3,5,,,,,
II,Lynx rufus,trophies,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Lynx rufus,trophies,,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Lynx rufus,trophies,,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Lynx rufus,trophies,,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
II,Lynx rufus,trophies,,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
II,Lynx rufus,trophies,,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
II,Lynx rufus,trophies,,US,,,,,,1,1,3,,,,2,2,1,1,2,2,4,7,7,8,5,4,4,14,6,3,2,1,7,10,3,4,7,11,4,9,13,6,8,10,3,14,18,5,1,1,1,,
II,Lynx rufus,trophies,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Lynx spp.,live,,CA,,,,,,,,,,,,,,,,2,33,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx spp.,specimens,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,
II,Lynx spp.,trophies,,CA,,,,,,,,,,,,,,,,,,,1,,,,,1,7,1,10,6,,,,,,,,,,,,,,,,,,,,,,
II,Lynx spp.,trophies,,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Lynx spp.,trophies,,ZA,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,Number of specimens,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
II,Otocolobus manul,live,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,
II,Otocolobus manul,live,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,,AU,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,,CA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,
II,Otocolobus manul,live,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,,CN,,,,,,,,2,2,4,2,2,4,2,2,2,1,2,1,1,,2,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,1,,1,,,,
II,Otocolobus manul,live,,DE,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,,FI,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,3,,,,,,,
II,Otocolobus manul,live,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
II,Otocolobus manul,live,,JP,,,,,,,,,,,2,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,
II,Otocolobus manul,live,,MN,,,,,,,3,,,,,,,,,,,,,,,4,,,,10,12,6,6,,,,,,,,,,,,,,,,,,,,,
